C0-1;C0-1;1.0
C0-1;C0-2;1.0
C0-1;C15-7;0.4509615384615385
C0-1;C25-6;0.4002747252747253
C0-1;C29-9;0.3983516483516483
C0-1;C4-5;0.3714285714285714
C0-1;C15-5;0.35989010989010983
C0-1;C29-2;0.3571428571428571
C0-1;C4-2;0.35
C0-1;C14-7;0.32967032967032966
C0-1;C1-2;0.3273809523809524
C0-1;C11-8;0.3214285714285714
C0-1;C29-4;0.3214285714285714
C0-1;C29-8;0.3214285714285714
C0-1;C18-6;0.31869747899159667
C0-1;C18-3;0.30952380952380953
C0-1;C10-0;0.3080357142857143
C0-1;C14-6;0.3080357142857143
C0-1;C2-1;0.3011904761904762
C0-1;C2-9;0.29910714285714285
C0-1;C1-4;0.294047619047619
C0-1;C10-8;0.2857142857142857
C0-1;C11-1;0.2785714285714286
C0-1;C2-4;0.26785714285714285
C0-1;C17-7;0.26785714285714285
C0-1;C3-7;0.26691729323308266
C0-1;C9-2;0.2623949579831933
C0-1;C25-1;0.25595238095238093
C0-1;C11-0;0.25274725274725274
C0-1;C10-1;0.25
C0-1;C14-8;0.25
C0-1;C1-3;0.24894957983193275
C0-1;C11-3;0.2476190476190476
C0-1;C18-4;0.24553571428571427
C0-1;C1-0;0.24404761904761904
C0-1;C14-2;0.24369747899159663
C0-1;C3-1;0.24206349206349206
C0-1;C3-4;0.24206349206349206
C0-1;C3-6;0.24206349206349206
C0-1;C13-1;0.23966165413533833
C0-1;C13-7;0.23214285714285712
C0-1;C13-9;0.22889610389610388
C0-1;C17-6;0.22499999999999998
C0-1;C9-5;0.22478991596638653
C0-1;C17-8;0.2232142857142857
C0-1;C21-2;0.2142857142857143
C0-1;C3-5;0.21428571428571427
C0-1;C11-5;0.21428571428571427
C0-1;C1-1;0.2107142857142857
C0-1;C28-1;0.20714285714285713
C0-1;C22-6;0.20616883116883114
C0-1;C22-9;0.20238095238095236
C0-1;C22-8;0.19917582417582416
C0-1;C7-9;0.19537815126050417
C0-1;C16-7;0.19404761904761902
C0-1;C16-0;0.19012605042016806
C0-1;C13-0;0.1870300751879699
C0-1;C16-6;0.1870300751879699
C0-1;C8-5;0.17857142857142855
C0-1;C23-1;0.1738095238095238
C0-1;C21-8;0.16964285714285715
C0-1;C12-1;0.1607142857142857
C0-1;C12-2;0.1607142857142857
C0-1;C12-4;0.1607142857142857
C0-1;C12-5;0.1607142857142857
C0-1;C12-6;0.1607142857142857
C0-1;C12-7;0.1607142857142857
C0-1;C12-9;0.1607142857142857
C0-1;C13-3;0.1607142857142857
C0-1;C16-1;0.1607142857142857
C0-1;C16-8;0.1607142857142857
C0-1;C17-0;0.1607142857142857
C0-1;C22-3;0.1607142857142857
C0-1;C27-7;0.15714285714285714
C0-1;C28-7;0.15714285714285714
C0-1;C8-7;0.15476190476190477
C0-1;C28-9;0.15259740259740256
C0-1;C7-4;0.14285714285714288
C0-1;C23-7;0.14285714285714285
C0-1;C7-5;0.1365546218487395
C0-1;C9-1;0.1365546218487395
C0-1;C19-1;0.13157894736842107
C0-1;C19-3;0.13157894736842107
C0-1;C19-8;0.13157894736842107
C0-1;C9-9;0.12888198757763975
C0-1;C28-6;0.12857142857142856
C0-1;C24-7;0.125
C0-1;C19-2;0.11904761904761904
C0-1;C6-0;0.10714285714285714
C0-1;C6-8;0.10714285714285714
C0-1;C7-0;0.10714285714285714
C0-1;C7-7;0.10714285714285714
C0-1;C7-8;0.10714285714285714
C0-1;C8-1;0.10714285714285714
C0-1;C23-2;0.10714285714285714
C0-1;C23-8;0.10714285714285714
C0-1;C26-5;0.10714285714285714
C0-1;C27-9;0.10714285714285714
C0-1;C19-6;0.1
C0-1;C24-6;0.09203296703296704
C0-1;C24-1;0.0892857142857143
C0-1;C24-2;0.0892857142857143
C0-1;C24-4;0.0892857142857143
C0-1;C20-1;0.0625
C0-1;C5-7;0.06
C0-1;C20-8;0.043478260869565216
C0-1;C20-5;0.02631578947368421
C0-1;C20-2;0.022727272727272735
C0-1;C20-9;0.022727272727272735
C0-1;C5-3;0.020833333333333343
C0-1;C5-4;0.020833333333333343
C0-1;C20-3;0.020833333333333343
C0-1;C20-7;0.0
C0-2;C0-1;1.0
C0-2;C0-2;1.0
C0-2;C15-7;0.4509615384615385
C0-2;C25-6;0.4002747252747253
C0-2;C29-9;0.3983516483516483
C0-2;C4-5;0.3714285714285714
C0-2;C15-5;0.35989010989010983
C0-2;C29-2;0.3571428571428571
C0-2;C4-2;0.35
C0-2;C14-7;0.32967032967032966
C0-2;C1-2;0.3273809523809524
C0-2;C11-8;0.3214285714285714
C0-2;C29-4;0.3214285714285714
C0-2;C29-8;0.3214285714285714
