234;2018-01-18 23:08:05.449;user-17;25;6;5;
235;2018-01-18 23:08:51.766;user-17;29;8;9;
236;2018-01-18 23:09:32.320;user-17;29;4;6;
237;2018-01-18 23:10:15.725;user-17;12;9;7;
238;2018-01-18 23:10:57.391;user-17;10;6;8;
239;2018-01-18 23:11:05.292;user-17;29;4;5;
240;2018-01-18 23:11:20.306;user-17;17;0;4;
241;2018-01-18 23:11:25.545;user-17;20;6;1;
242;2018-01-18 23:11:34.552;user-17;12;9;3;
243;2018-01-18 23:11:50.127;user-17;8;4;5;
244;2018-01-18 23:12:09.245;user-17;28;8;9;
245;2018-01-18 23:12:14.288;user-17;7;1;2;
246;2018-01-18 23:12:43.118;user-17;20;7;4;
247;2018-01-18 23:12:58.789;user-17;19;2;1;
248;2018-01-18 23:13:03.132;user-17;8;6;9;
249;2018-01-18 23:13:07.964;user-17;17;3;4;
250;2018-01-18 23:13:10.959;user-17;6;0;2;
251;2018-01-18 23:13:16.624;user-17;29;8;3;
252;2018-01-18 23:13:22.946;user-17;4;1;2;
253;2018-01-18 23:13:25.984;user-17;12;3;7;
254;2018-01-18 23:13:29.079;user-17;22;8;2;
255;2018-01-18 23:13:31.698;user-17;17;6;4;
256;2018-01-18 23:13:38.144;user-17;29;8;1;
257;2018-01-18 23:13:42.169;user-17;1;6;9;
258;2018-01-18 23:13:46.553;user-17;17;6;3;
259;2018-01-18 23:13:50.750;user-17;19;9;5;
260;2018-01-18 23:13:59.292;user-17;12;5;2;
261;2018-01-18 23:14:02.816;user-17;29;5;1;
262;2018-01-18 23:14:05.996;user-17;26;0;9;
263;2018-01-18 23:14:10.370;user-17;3;7;8;
264;2018-01-18 23:14:17.006;user-17;5;3;1;
265;2018-01-18 23:14:20.692;user-17;7;9;1;
266;2018-01-18 23:14:31.174;user-17;22;4;7;
267;2018-01-18 23:14:34.686;user-17;12;3;0;
268;2018-01-18 23:14:36.854;user-17;24;4;1;
269;2018-01-18 23:14:38.224;user-17;1;6;2;
270;2018-01-18 23:14:39.906;user-17;20;9;1;
271;2018-01-18 23:14:42.199;user-17;8;5;1;
272;2018-01-18 23:14:43.014;user-17;2;5;0;
273;2018-01-18 23:14:44.583;user-17;7;3;7;
274;2018-01-18 23:14:47.092;user-17;7;2;0;
275;2018-01-18 23:14:50.494;user-17;8;3;6;
276;2018-01-18 23:14:52.527;user-17;8;3;2;
277;2018-01-18 23:14:55.842;user-17;7;1;5;
278;2018-01-18 23:14:57.757;user-17;14;9;8;
279;2018-01-18 23:15:00.124;user-17;10;9;7;
280;2018-01-18 23:15:02.241;user-17;12;8;3;
281;2018-01-18 23:15:04.160;user-17;1;2;5;
282;2018-01-18 23:15:05.427;user-17;21;6;5;
283;2018-01-18 23:15:07.387;user-17;1;5;9;
284;2018-01-18 23:15:08.838;user-17;17;2;0;
285;2018-01-18 23:15:11.407;user-17;24;6;2;
286;2018-01-18 23:15:13.725;user-17;7;4;9;
287;2018-01-18 23:15:15.227;user-17;25;2;7;
288;2018-01-18 23:15:23.581;user-17;12;2;5;
289;2018-01-18 23:15:26.094;user-17;7;8;3;
290;2018-01-18 23:15:29.110;user-17;24;2;4;
291;2018-01-18 23:15:31.743;user-17;5;0;1;
292;2018-01-18 23:15:33.599;user-17;7;5;0;
293;2018-01-18 23:15:35.641;user-17;24;9;3;
294;2018-01-18 23:15:39.293;user-17;20;0;1;
295;2018-01-18 23:15:42.313;user-17;8;2;7;
296;2018-01-18 23:15:43.318;user-17;7;8;1;
297;2018-01-18 23:15:45.130;user-17;7;7;3;
298;2018-01-18 23:15:45.829;user-17;1;0;7;
299;2018-01-18 23:15:46.723;user-17;29;6;7;
300;2018-01-18 23:15:47.693;user-17;7;9;3;
301;2018-01-18 23:15:48.502;user-17;25;8;6;
302;2018-01-18 23:15:49.193;user-17;29;1;6;
303;2018-01-18 23:15:49.851;user-17;15;0;1;
304;2018-01-18 23:15:50.732;user-17;21;9;2;
305;2018-01-18 23:15:51.356;user-17;17;5;4;
306;2018-01-18 23:15:51.847;user-17;1;9;7;
307;2018-01-18 23:15:52.747;user-17;7;7;4;
308;2018-01-18 23:15:53.382;user-17;6;6;5;
309;2018-01-18 23:15:54.199;user-17;2;6;2;
310;2018-01-18 23:15:54.763;user-17;0;8;1;
311;2018-01-18 23:15:55.384;user-17;29;5;0;
312;2018-01-18 23:15:55.915;user-17;19;1;5;
313;2018-01-18 23:15:56.747;user-17;10;4;1;
314;2018-01-18 23:15:57.208;user-17;7;9;6;
315;2018-01-18 23:15:57.886;user-17;20;5;2;
316;2018-01-18 23:15:58.406;user-17;20;7;3;
317;2018-01-18 23:15:59.199;user-17;7;6;9;
318;2018-01-18 23:15:59.732;user-17;7;2;4;
319;2018-01-18 23:16:00.293;user-17;29;6;0;
320;2018-01-18 23:16:01.057;user-17;11;6;3;
321;2018-01-18 23:16:01.598;user-17;2;5;8;
322;2018-01-18 23:16:02.162;user-17;28;3;7;
323;2018-01-18 23:16:02.729;user-17;1;5;3;
324;2018-01-18 23:16:03.431;user-17;28;3;5;
325;2018-01-18 23:16:04.044;user-17;12;3;6;
326;2018-01-18 23:16:05.329;user-17;21;6;1;
327;2018-01-18 23:16:06.122;user-17;20;3;5;
328;2018-01-18 23:16:06.718;user-17;12;2;7;
329;2018-01-18 23:16:07.621;user-17;19;8;9;
330;2018-01-18 23:16:08.392;user-17;0;3;2;
331;2018-01-18 23:16:09.238;user-17;1;6;0;
332;2018-01-18 23:16:09.778;user-17;0;3;1;
333;2018-01-18 23:16:10.428;user-17;20;7;3;
334;2018-01-18 23:16:11.787;user-17;20;9;7;
335;2018-01-18 23:16:12.281;user-17;26;2;5;
336;2018-01-18 23:16:12.776;user-17;8;8;1;
337;2018-01-18 23:16:13.152;user-17;14;5;8;
338;2018-01-18 23:16:13.763;user-17;22;1;6;
339;2018-01-18 23:16:14.740;user-17;17;4;2;
340;2018-01-18 23:16:15.698;user-17;27;2;3;
341;2018-01-18 23:16:18.124;user-17;17;5;1;
342;2018-01-18 23:16:18.808;user-17;2;7;0;
343;2018-01-18 23:16:19.459;user-17;12;6;1;
344;2018-01-18 23:16:20.030;user-17;12;2;0;
345;2018-01-18 23:16:20.614;user-17;17;7;6;
346;2018-01-18 23:16:21.752;user-17;11;7;3;
347;2018-01-18 23:16:22.306;user-17;12;8;4;
348;2018-01-18 23:16:23.326;user-17;20;1;9;
349;2018-01-18 23:16:23.924;user-17;29;2;4;
350;2018-01-18 23:16:24.828;user-17;28;2;1;
351;2018-01-18 23:16:25.306;user-17;12;7;2;
352;2018-01-18 23:16:26.064;user-17;4;1;2;
353;2018-01-18 23:16:26.921;user-17;2;8;0;
354;2018-01-18 23:16:27.623;user-17;20;4;2;
355;2018-01-18 23:16:31.523;user-17;10;2;0;
356;2018-01-18 23:16:32.121;user-17;15;0;1;
357;2018-01-18 23:16:32.714;user-17;14;4;9;
358;2018-01-18 23:16:33.837;user-17;22;5;9;
359;2018-01-18 23:16:34.256;user-17;22;1;3;
360;2018-01-18 23:16:39.063;user-17;29;0;7;
361;2018-01-18 23:16:39.679;user-17;29;6;1;
362;2018-01-18 23:16:40.310;user-17;14;0;3;
363;2018-01-18 23:16:40.523;user-17;17;6;3;
364;2018-01-18 23:16:41.490;user-17;19;0;7;
365;2018-01-18 23:16:41.887;user-17;8;0;5;
366;2018-01-18 23:16:42.778;user-17;19;0;9;
367;2018-01-18 23:16:42.975;user-17;22;5;3;
368;2018-01-18 23:16:43.436;user-17;29;0;8;
369;2018-01-19 08:26:34.977;user-18;7;9;4;
370;2018-01-19 08:27:08.195;user-18;12;9;8;
371;2018-01-19 08:27:52.658;user-18;29;0;7;
372;2018-01-19 08:28:29.300;user-18;29;5;0;
373;2018-01-19 08:28:57.928;user-18;7;0;3;
374;2018-01-19 08:29:36.903;user-18;29;3;7;
375;2018-01-19 08:30:04.769;user-18;5;0;2;
376;2018-01-19 08:30:25.359;user-18;10;8;4;
377;2018-01-19 08:31:14.262;user-18;7;6;2;
378;2018-01-19 08:31:54.611;user-18;2;8;1;
379;2018-01-19 08:32:28.015;user-18;10;1;2;
380;2018-01-19 08:32:45.916;user-18;20;9;7;
381;2018-01-19 08:33:14.765;user-18;29;2;3;69678
382;2018-01-19 08:33:49.399;user-18;29;3;7;84656-84693
383;2018-01-19 08:34:28.087;user-18;5;4;5;
384;2018-01-19 10:18:26.962;user-19;29;4;7;
385;2018-01-19 10:19:25.543;user-19;7;4;9;
386;2018-01-19 10:20:33.532;user-19;22;8;3;
387;2018-01-19 10:21:28.044;user-19;6;1;6;
388;2018-01-19 10:22:29.150;user-19;20;1;2;
389;2018-01-19 10:23:07.563;user-19;7;7;6;
390;2018-01-19 10:24:02.993;user-19;24;7;1;
391;2018-01-19 10:24:35.147;user-19;20;7;3;
392;2018-01-19 10:33:56.335;user-20;29;7;2;
393;2018-01-19 10:35:54.782;user-20;12;8;4;77192
394;2018-01-19 10:37:29.871;user-20;8;6;3;71502
395;2018-01-19 10:38:34.525;user-20;7;2;6;
396;2018-01-19 10:38:56.669;user-20;24;1;4;
397;2018-01-19 10:39:46.948;user-20;28;3;0;
398;2018-01-19 10:45:59.604;user-20;7;4;8;
399;2018-01-19 10:47:49.122;user-20;10;2;4;81579
400;2018-01-19 10:48:58.450;user-20;17;5;4;
401;2018-01-19 10:49:14.819;user-20;7;8;2;
402;2018-01-19 10:51:36.985;user-20;1;2;1;
403;2018-01-19 10:52:08.696;user-21;11;3;7;
404;2018-01-19 10:52:09.930;user-20;29;6;2;
405;2018-01-19 10:52:39.157;user-21;19;4;6;
406;2018-01-19 10:53:03.813;user-21;26;9;6;
407;2018-01-19 10:53:34.947;user-21;1;3;9;
408;2018-01-19 10:54:04.731;user-21;2;8;6;
409;2018-01-19 10:54:54.908;user-21;20;6;8;
410;2018-01-19 10:55:24.976;user-21;29;7;6;
411;2018-01-19 10:56:19.754;user-21;7;7;3;
412;2018-01-19 10:57:11.433;user-21;19;4;7;
413;2018-01-19 10:58:21.402;user-21;22;7;3;
414;2018-01-19 10:59:08.755;user-21;18;8;7;
415;2018-01-19 11:00:10.664;user-21;29;7;1;
416;2018-01-19 11:01:20.789;user-21;3;4;0;
417;2018-01-19 11:02:00.310;user-21;12;5;7;
418;2018-01-19 11:02:34.210;user-21;25;2;7;
419;2018-01-19 11:03:36.689;user-21;29;4;2;
420;2018-01-19 11:04:42.174;user-21;8;6;1;
421;2018-01-19 11:05:21.321;user-21;15;2;7;
422;2018-01-19 11:06:13.333;user-21;8;5;8;
423;2018-01-19 11:07:14.422;user-21;22;9;4;
424;2018-01-19 11:07:46.892;user-21;26;0;4;
425;2018-01-19 11:08:11.708;user-21;29;5;3;
426;2018-01-19 11:09:12.580;user-21;15;1;8;
427;2018-01-19 11:10:35.865;user-21;20;7;1;
428;2018-01-19 11:11:07.949;user-21;7;8;2;
429;2018-01-19 11:11:31.635;user-21;12;5;1;
430;2018-01-19 11:12:46.702;user-21;1;3;8;
431;2018-01-19 11:13:15.772;user-21;24;2;7;
432;2018-01-19 11:14:12.192;user-21;29;5;6;
433;2018-01-19 11:15:06.371;user-21;8;3;2;
434;2018-01-19 11:15:49.775;user-21;12;6;9;
435;2018-01-19 11:16:40.727;user-21;28;4;8;
436;2018-01-19 11:17:42.539;user-21;8;5;2;
437;2018-01-19 11:18:08.336;user-21;10;1;9;
438;2018-01-19 11:18:40.755;user-21;7;8;4;
439;2018-01-19 11:18:51.517;user-21;7;8;5;
440;2018-01-19 11:19:06.110;user-21;12;1;3;
441;2018-01-19 11:19:36.289;user-21;14;2;1;
442;2018-01-19 11:19:59.251;user-21;22;7;4;
443;2018-01-19 11:20:50.098;user-21;29;6;1;
444;2018-01-19 11:21:24.258;user-21;1;7;6;
445;2018-01-19 11:21:53.807;user-21;7;9;6;
446;2018-01-19 11:22:38.270;user-21;3;1;2;
447;2018-01-19 11:23:12.501;user-21;25;4;7;
448;2018-01-19 11:23:38.511;user-21;29;1;8;
449;2018-01-19 11:23:58.924;user-21;22;0;1;
450;2018-01-19 11:24:16.443;user-21;3;1;2;
451;2018-01-19 11:25:14.915;user-21;1;7;6;
452;2018-01-19 11:26:24.891;user-21;2;7;3;
453;2018-01-19 11:28:16.695;user-21;1;5;0;
454;2018-01-19 11:28:57.657;user-21;7;9;7;
455;2018-01-19 11:29:32.468;user-21;18;8;1;
456;2018-01-19 11:30:04.627;user-21;15;3;7;
457;2018-01-19 11:30:58.873;user-21;29;9;0;
458;2018-01-19 11:31:39.674;user-21;7;7;0;
459;2018-01-19 11:32:06.252;user-21;29;7;8;
460;2018-01-19 11:33:16.413;user-21;15;8;6;
461;2018-01-19 11:33:36.438;user-21;3;4;0;
462;2018-01-19 11:34:35.829;user-21;29;2;0;
463;2018-01-19 11:35:09.628;user-21;9;5;6;
464;2018-01-19 11:35:30.884;user-21;11;3;4;
465;2018-01-19 11:36:15.255;user-21;20;3;0;
466;2018-01-19 11:36:42.346;user-21;29;1;7;
467;2018-01-19 11:37:16.601;user-21;11;5;2;
468;2018-01-19 11:37:49.674;user-21;2;9;5;
469;2018-01-19 11:38:26.774;user-22;7;7;6;
470;2018-01-19 11:38:58.277;user-22;8;2;0;
471;2018-01-19 11:40:41.088;user-21;22;9;2;
472;2018-01-19 12:16:39.719;user-23;1;2;0;
473;2018-01-19 12:17:43.460;user-23;7;4;8;
474;2018-01-19 12:39:58.016;user-24;27;5;2;
475;2018-01-19 12:41:26.920;user-24;29;4;9;
476;2018-01-19 12:42:29.727;user-24;22;2;4;
477;2018-01-19 12:42:57.365;user-24;11;6;7;
478;2018-01-19 12:43:30.828;user-24;22;2;4;
479;2018-01-19 12:44:27.191;user-24;7;5;1;
480;2018-01-19 12:45:04.588;user-24;9;9;0;
481;2018-01-19 12:45:32.627;user-24;29;3;2;
482;2018-01-19 12:46:18.130;user-24;6;9;2;
483;2018-01-19 12:46:46.976;user-24;17;7;2;
484;2018-01-19 12:47:21.357;user-24;1;3;4;
485;2018-01-19 12:47:47.085;user-24;4;2;1;
486;2018-01-19 12:47:59.712;user-24;8;7;3;
487;2018-01-19 12:48:29.062;user-24;22;7;1;
488;2018-01-19 12:48:47.079;user-24;19;9;5;
489;2018-01-19 12:49:13.234;user-24;19;6;9;
490;2018-01-19 12:49:30.526;user-24;8;6;2;
491;2018-01-19 12:49:37.700;user-24;22;3;1;
492;2018-01-19 12:49:47.148;user-24;29;8;7;
493;2018-01-19 12:50:08.967;user-24;12;6;0;
494;2018-01-19 12:50:37.466;user-24;24;4;9;
495;2018-01-19 12:51:01.838;user-24;27;4;5;
496;2018-01-19 12:51:22.068;user-24;29;8;3;
497;2018-01-19 12:51:35.918;user-24;22;6;7;
