C0-1;C0-1;1.0
C0-1;C0-2;1.0
C0-1;C0-3;1.0
C0-1;C0-8;1.0
C0-1;C1-0;0.27380952380952384
C0-1;C1-1;0.20714285714285716
C0-1;C1-2;0.4404761904761905
C0-1;C1-3;0.28361344537815125
C0-1;C1-4;0.3738095238095238
C0-1;C1-5;0.3071428571428572
C0-1;C1-6;0.212406015037594
C0-1;C1-7;0.3703007518796993
C0-1;C1-8;0.4012605042016807
C0-1;C1-9;0.28361344537815125
C0-1;C10-0;0.33035714285714285
C0-1;C10-1;0.2142857142857143
C0-1;C10-2;0.20535714285714285
C0-1;C10-3;0.26785714285714285
C0-1;C10-4;0.18831168831168832
C0-1;C10-5;0.2095238095238095
C0-1;C10-6;0.30952380952380953
C0-1;C10-7;0.19841269841269846
C0-1;C10-8;0.2857142857142857
C0-1;C10-9;0.2857142857142857
C0-1;C11-0;0.21978021978021975
C0-1;C11-1;0.18571428571428567
C0-1;C11-2;0.2016806722689076
C0-1;C11-3;0.2095238095238095
C0-1;C11-4;0.2095238095238095
C0-1;C11-5;0.14285714285714285
C0-1;C11-6;0.2605042016806723
C0-1;C11-7;0.2016806722689076
C0-1;C11-8;0.21428571428571427
C0-1;C11-9;0.21666666666666665
C0-1;C12-0;0.10714285714285714
C0-1;C12-1;0.10714285714285714
C0-1;C12-2;0.10714285714285714
C0-1;C12-3;0.10714285714285714
C0-1;C12-4;0.10714285714285714
C0-1;C12-5;0.10714285714285714
C0-1;C12-6;0.10714285714285714
C0-1;C12-7;0.10714285714285714
C0-1;C12-8;0.10714285714285714
C0-1;C12-9;0.10714285714285714
C0-1;C13-0;0.15977443609022554
C0-1;C13-1;0.2650375939849624
C0-1;C13-2;0.15977443609022554
C0-1;C13-3;0.10714285714285714
C0-1;C13-4;0.16596638655462187
C0-1;C13-5;0.16269841269841273
C0-1;C13-6;0.16964285714285715
C0-1;C13-7;0.25
C0-1;C13-8;0.16269841269841273
C0-1;C13-9;0.2435064935064935
C0-1;C14-0;0.3193277310924369
C0-1;C14-1;0.2761904761904762
C0-1;C14-2;0.2016806722689076
C0-1;C14-3;0.2761904761904762
C0-1;C14-4;0.2976190476190476
C0-1;C14-5;0.2761904761904762
C0-1;C14-6;0.33035714285714285
C0-1;C14-7;0.3736263736263736
C0-1;C14-8;0.2142857142857143
C0-1;C14-9;0.3781512605042017
C0-1;C15-0;0.21428571428571427
C0-1;C15-1;0.4142857142857143
C0-1;C15-2;0.30519480519480513
C0-1;C15-3;0.3333333333333333
C0-1;C15-5;0.2912087912087912
C0-1;C15-6;0.21428571428571427
C0-1;C15-7;0.3519230769230769
C0-1;C15-8;0.5642857142857143
C0-1;C16-0;0.16596638655462187
C0-1;C16-1;0.10714285714285714
C0-1;C16-2;0.2650375939849624
C0-1;C16-3;0.1357142857142857
C0-1;C16-4;0.23214285714285715
C0-1;C16-5;0.27380952380952384
C0-1;C16-6;0.15977443609022554
C0-1;C16-7;0.1738095238095238
C0-1;C16-8;0.10714285714285714
C0-1;C16-9;0.15977443609022554
C0-1;C17-0;0.10714285714285714
C0-1;C17-1;0.21978021978021975
C0-1;C17-2;0.15
C0-1;C17-3;0.18406593406593408
C0-1;C17-4;0.16964285714285715
C0-1;C17-5;0.10714285714285714
C0-1;C17-6;0.15
C0-1;C17-7;0.17857142857142858
C0-1;C17-8;0.23214285714285715
C0-1;C17-9;0.10714285714285714
C0-1;C18-0;0.19548872180451127
C0-1;C18-1;0.14285714285714285
C0-1;C18-2;0.19841269841269846
C0-1;C18-3;0.3333333333333333
C0-1;C18-4;0.20535714285714285
C0-1;C18-5;0.2016806722689076
C0-1;C18-6;0.2516806722689076
C0-1;C18-7;0.3193277310924369
C0-1;C18-8;0.2095238095238095
C0-1;C18-9;0.2380952380952381
C0-1;C19-0;0.2272727272727273
C0-1;C19-1;0.2631578947368421
C0-1;C19-2;0.2380952380952381
C0-1;C19-3;0.2631578947368421
C0-1;C19-4;0.2631578947368421
C0-1;C19-5;0.15000000000000002
C0-1;C19-6;0.2
C0-1;C19-7;0.2631578947368421
C0-1;C19-8;0.2631578947368421
C0-1;C19-9;0.14285714285714285
C0-1;C2-0;0.17857142857142858
C0-1;C2-1;0.24523809523809526
C0-1;C2-2;0.24523809523809526
C0-1;C2-3;0.24523809523809526
C0-1;C2-4;0.17857142857142858
C0-1;C2-5;0.26428571428571435
C0-1;C2-6;0.17857142857142858
C0-1;C2-7;0.2373949579831933
C0-1;C2-8;0.24523809523809526
C0-1;C2-9;0.24107142857142855
C0-1;C20-0;0.038461538461538436
C0-1;C20-1;0.125
C0-1;C20-2;0.04545454545454547
C0-1;C20-3;0.041666666666666685
